AFG,1961,490797.7,55438
AFG,1962,688594.27,9169410
AFG,1963,706735.98,5531472
AFG,1964,838550.83,1659800
AFG,1965,1006916.53,100796
AFG,1966,1091158.82,20817266
AFG,1967,1281865.11,1941492
AFG,1968,1223389.69,55001
AFG,1969,941231.98,10483000
AFG,1970,1670397.69,7086299
AFG,1971,1893931.41,4030322
AFG,1972,1531165.69,2852438
AFG,1973,1637243.4,9183948
AFG,1974,1915677.68,2465867
AFG,1975,2124525.68,4894580
AFG,1976,1984225.38,49362843
AFG,1977,2386745.67,7943118
AFG,1978,2155419.66,167894
AFG,1979,2234903.94,3288603
AFG,1980,1757021.97,8271216
AFG,1981,1979372.53,94703
AFG,1982,2095539.37,45500
AFG,1983,2520091.42,3728964
AFG,1984,2822415.06,74311343
AFG,1985,3501893.65,231718
AFG,1986,3134071.92,1526066
AFG,1987,3114159.9,18271000
AFG,1988,2857083.9,5434294
AFG,1989,2764887.89,8303811
AFG,1990,2602407.59,660330000
AFG,1991,2426486.16,3631553
AFG,1992,1381521.84,5285017
AFG,1993,1333837.11,16567811
AFG,1994,1282488.38,194139
AFG,1995,1231139.65,1381183
AFG,1996,1165134.92,7291200
AFG,1997,1084474.19,126125
AFG,1998,1029461.47,8026
AFG,1999,809568.74,576395
AFG,2000,768195.25,9586651
AFG,2001,812074.37,73377632
AFG,2002,1064074.85,88498
AFG,2003,1187070.59,61032
AFG,2004,941455.62,4611687
AFG,2005,1320250.12,3406280
AFG,2006,1643246,11336339
AFG,2007,2268343.1,4674172
AFG,2008,4198329.64,30739250
AFG,2009,6760313.49,1225077
AFG,2010,8452224.14,22671191
AFG,2011,12226017.38,4461005
AFG,2012,10742056.72,407249
AFG,2013,10000414.29,47240543
AFG,2014,9789185.57,505799
AFG,2015,10107428.68,52800000
AFG,2016,12257907.69,3703600
AFG,2017,13014739.66,6848295
ALB,1961,2279008,23813
ALB,1962,2462208,3552065
ALB,1963,2081152,622761
ALB,1964,2015200,258791
ALB,1965,2172752,8398050
ALB,1966,2550144,91327
ALB,1967,2678384,33700
ALB,1968,3070432,4336143
ALB,1969,3242640,589274
ALB,1970,3740944,2096409
ALB,1971,4349168,4167292
ALB,1972,5638896,3941944
ALB,1973,5287152,10029321
ALB,1974,4341840,90098394
ALB,1975,4590992,459642165
ALB,1976,4946400,2824400
ALB,1977,5715840,7475350
ALB,1978,6488944,179029
ALB,1979,7580816,2185000
ALB,1980,5166240,50536350
ALB,1981,7335328,1651073
ALB,1982,7302352,973988
ALB,1983,7624784,94943000
ALB,1984,7818976,10349414
ALB,1985,7873936,8377696
ALB,1986,8049808,5872966
ALB,1987,7437920,42229
ALB,1988,7320672,300576
ALB,1989,8976800,1864619
ALB,1990,5510656,1142302
ALB,1991,4283216,1498071
ALB,1992,2513504,10111637
ALB,1993,2333968,2823550
ALB,1994,1923600,316845
ALB,1995,2084816,2152681
ALB,1996,2015200,12710581
ALB,1997,1542544,2605000
ALB,1998,1751392,5223568
ALB,1999,2982496,38966056
ALB,2000,3019136,5322266
ALB,2001,3220656,325250
ALB,2002,3748272,22211624
ALB,2003,4290544,491140
ALB,2004,4162304,982178
ALB,2005,4250240,7342111
ALB,2006,3894832,875581
ALB,2007,3924144,680757
ALB,2008,4371152,3747753
ALB,2009,4374816,8417824
ALB,2010,4594656,81200
ALB,2011,5235856,3486326
ALB,2012,4906096,46063563
ALB,2013,5059984,1829778
ALB,2014,5712176,11638712
ALB,2015,5947724.28,3609800
ALB,2016,6272857.94,10267264
ALB,2017,6379207,2419700
DZA,1961,6055917.48,46065231
DZA,1962,5661007.81,1167113
DZA,1963,5419154.09,10446620
DZA,1964,5643044.4,27161047
DZA,1965,6588534.69,10049
DZA,1966,8420861.57,2297059
DZA,1967,8431586.13,29964000
DZA,1968,9050237.52,8929316
DZA,1969,11262966.65,1954548
DZA,1970,15058959.8,80706
DZA,1971,18649531.22,51421
DZA,1972,28322639.8,18555250
DZA,1973,38277400.92,2998325
DZA,1974,31876660.36,4218853
DZA,1975,32001206.65,7769482
DZA,1976,39131069.74,3295278
DZA,1977,41844913.14,1702400
DZA,1978,62455266.48,121378
DZA,1979,45545551.53,2352363
DZA,1980,66416467.44,2846600
DZA,1981,46341986.73,2814118
DZA,1982,39173029.23,2895605
DZA,1983,52503914.58,64602
DZA,1984,70946530.22,295916
DZA,1985,72609068.43,1594131
DZA,1986,76080388.2,7519998
DZA,1987,83883502.19,3060368
DZA,1988,83708033.58,1597526
DZA,1989,79808266,28224187
DZA,1990,76736640.21,2159134
DZA,1991,78805351.89,1658362
DZA,1992,79881770.87,63715
DZA,1993,81942440.4,864818
DZA,1994,86146675.45,4238142
DZA,1995,94981961.04,28146910
DZA,1996,96786119.98,6983818
DZA,1997,87004345.51,43206345
DZA,1998,106620830.2,2571681
DZA,1999,91667911.41,183691000
DZA,2000,87442682.76,8813616
DZA,2001,83780673.62,112105
DZA,2002,89406721.23,17524533
DZA,2003,91048193.45,3164329
DZA,2004,87853102.49,3905034
DZA,2005,106473190,56225
DZA,2006,100201161.5,9351441
DZA,2007,108399973.2,5608539
DZA,2008,109031837,1711319
DZA,2009,120185864.1,112118
DZA,2010,117814076.6,21153052
DZA,2011,119806887.5,2009526
DZA,2012,128109951.1,55841
DZA,2013,132434630.3,10742000
DZA,2014,143177050.1,7129864
DZA,2015,150592497.7,4171426
DZA,2016,150378025.5,2907321
DZA,2017,150551376.6,9220578
AND,1990,406704,2502896
AND,1991,406704,4960326
AND,1992,406704,50752157
AND,1993,410368,8012946
AND,1994,406704,173144
AND,1995,425024,3353226
AND,1996,454336,8351928
AND,1997,465328,97384
AND,1998,490976,46600
AND,1999,512960,3802990
AND,2000,523952,76514328
AND,2001,523952,232633
AND,2002,531280,1551910
AND,2003,534944,18614000
AND,2004,560592,5573815
AND,2005,575248,8476897
AND,2006,545936,665770000
AND,2007,538608,3770766
AND,2008,538608,5398729
AND,2009,516624,17092918
AND,2010,516624,197198
AND,2011,490976,1433335
AND,2012,487312,7453540
AND,2013,476320,128414
AND,2014,461664,8146
AND,2015,477238.62,577691
AND,2016,511506.85,9624660
AND,2017,520183.81,74025784
AGO,1961,453711.97,94204
AGO,1962,1179124.53,61982
AGO,1963,1149723.39,4647727
AGO,1964,1222914.24,3521018
AGO,1965,1186155.38,11619828
AGO,1966,1552466.23,4809201
AGO,1967,991814.8,31023366
AGO,1968,1669535.93,1241623
AGO,1969,2783094.77,23221389
AGO,1970,3577915.33,4491443
AGO,1971,3405380.45,421665
AGO,1972,4500530.15,47904877
AGO,1973,4873663.83,511287
AGO,1974,4866395.26,53250000
AGO,1975,4408811.28,3760300
AGO,1976,3280042.31,7071971
AGO,1977,3527510.97,24313
AGO,1978,5399808.1,3611429
AGO,1979,5489191.01,628883
AGO,1980,5334356.96,262219
AGO,1981,5266774.02,8448233
AGO,1982,4635170.08,92484
AGO,1983,5100534.83,35000
AGO,1984,4985860.98,4464249
AGO,1985,4676114.24,606285
AGO,1986,4633839.5,2155647
AGO,1987,5786028.76,4196712
AGO,1988,5049305.73,4019173
AGO,1989,4922809.97,10061734
AGO,1990,5088684.98,92518377
AGO,1991,5062876.68,469077190
AGO,1992,5165043.98,2836050
AGO,1993,5748383.38,7674220
AGO,1994,3865595.55,182378
AGO,1995,10948303.24,2293000
AGO,1996,10424825.05,50879450
AGO,1997,7347849.05,1676501
AGO,1998,7269605.77,1010658
AGO,1999,9129777.79,95832000
AGO,2000,9515060.92,10756928
AGO,2001,9671518.88,8647011
AGO,2002,12597545.05,6028431
AGO,2003,8988367.85,43281
AGO,2004,18701931.74,337348
AGO,2005,19006429.59,1925297
AGO,2006,22102407.09,1166648
AGO,2007,24976104.38,1550813
AGO,2008,25486004.45,10352179
AGO,2009,27565503.37,2863350
AGO,2010,28864472.37,320750
AGO,2011,30142144.46,2181586
AGO,2012,33185815.75,13094888
AGO,2013,32373114.67,2664000
AGO,2014,34457641.91,5352503
AGO,2015,34761128.89,40195319
AGO,2016,35351002.67,5381368
AGO,2017,35389928.27,323900
ATG,1961,47632,22697667
ATG,1962,102592,502558
ATG,1963,84272,1011324
ATG,1964,91600,7507303
ATG,1965,150224,901686
ATG,1966,348080,700349
ATG,1967,564256,3839043
ATG,1968,989280,8692342
ATG,1969,1256752,83400
ATG,1970,461664,3588228
ATG,1971,425024,47029822
ATG,1972,373728,1887425
ATG,1973,329760,11805689
ATG,1974,428688,3638918
ATG,1975,707152,10433145
ATG,1976,403040,2482000
ATG,1977,465328,47198878
ATG,1978,490976,1202449
ATG,1979,406704,10749466
ATG,1980,142896,28077339
ATG,1981,106256,10317
ATG,1982,293120,2340352
ATG,1983,84272,30308500
ATG,1984,146560,8993985
ATG,1985,249152,2006670
ATG,1986,249152,83655
ATG,1987,274800,56262
ATG,1988,285792,18676550
ATG,1989,285792,3052936
ATG,1990,282128,4362786
ATG,1991,267472,8004121
ATG,1992,263808,3386806
ATG,1993,271136,1750200
ATG,1994,267472,125040
ATG,1995,274800,2388769
ATG,1996,293120,2931192
ATG,1997,307776,2874218
ATG,1998,318768,2951043
ATG,1999,329760,64479
ATG,2000,344416,303895
ATG,2001,348080,1603649
ATG,2002,370064,7561588
ATG,2003,403040,3121236
ATG,2004,421360,1612755
ATG,2005,428688,29080938
ATG,2006,443344,2236574
ATG,2007,468992,1715408
ATG,2008,479984,66235
ATG,2009,509296,879441
ATG,2010,523952,4305481
ATG,2011,512960,28832827
ATG,2012,523952,7215796
ATG,2013,523952,43752230
ATG,2014,531280,2603882
ATG,2015,554631.88,186538000
ATG,2016,565396.8,9113620
ATG,2017,565296.4,8310
ARG,1961,51126710.22,67794
ARG,1962,53640125.07,115776
ARG,1963,50032660.01,17965725
ARG,1964,55670040.5,3260650
ARG,1965,58804849.56,4039201
ARG,1966,63072666.66,56695
ARG,1967,65475983.22,9543205
ARG,1968,69009217.37,5679458
ARG,1969,77248869.9,1762621
ARG,1970,82648001.24,125130
ARG,1971,88844309.64,21488912
ARG,1972,90061084.51,2077578
ARG,1973,93967978.29,56702
ARG,1974,95469386.24,10950000
ARG,1975,94831553.08,7175811
ARG,1976,99665695.26,4315127
ARG,1977,100650884.3,2964427
ARG,1978,102476823.2,9289770
ARG,1979,110510913,2542859
ARG,1980,108519999.4,5027821
ARG,1981,101819689,52202007
ARG,1982,103206566.9,8078145
ARG,1983,104978862.3,178140
ARG,1984,106282990.6,3417574
ARG,1985,100366195.2,8437232
ARG,1986,103933940.3,100164
ARG,1987,114611063.8,47700
ARG,1988,121129121.2,3879192
ARG,1989,116802018.4,78772657
ARG,1990,111890017.8,233630
ARG,1991,116845003.3,1579370
ARG,1992,121016713.6,18964000
ARG,1993,117564672.1,5694247
ARG,1994,122010040.7,8650387
ARG,1995,127598460.1,682335000
ARG,1996,134643650.1,3918628
ARG,1997,137558052.2,5518104
ARG,1998,139354451.3,17629979
ARG,1999,146510308.4,200372
ARG,2000,141716804.3,1486553
ARG,2001,133310609.8,7623294
ARG,2002,124382213.6,130860
ARG,2003,134620660.1,8227
ARG,2004,157033639.3,577913
ARG,2005,161424779.4,9670685
ARG,2006,174617506,74714353
ARG,2007,174232910.8,100628
ARG,2008,188041184.3,62918
ARG,2009,178867384.3,4684483
ARG,2010,186686451.5,3638109
ARG,2011,190247901.5,11912803
ARG,2012,191044680.3,4948986
ARG,2013,188428149.5,31296651
ARG,2014,202671490.1,1258857
ARG,2015,206367967.5,23798430
ARG,2016,207064059.7,4523309
ARG,2017,204323434.8,436293
ARM,1961,2571441.54,48582611
ARM,1962,2698740.26,517580
ARM,1963,2894214.56,53650000
ARM,1964,3077980.23,3816100
ARM,1965,3265051.02,7300116
ARM,1966,3447964.9,24889
ARM,1967,3605305.3,3672556
ARM,1968,3706561.12,635011
ARM,1969,3860149.99,266000
ARM,1970,4060089.46,8479625
ARM,1971,4314421.51,93413
ARM,1972,4545495.96,36400
ARM,1973,4744111.1,4595510
ARM,1974,4931953.43,622575
ARM,1975,5191840.25,2216704
ARM,1976,5394775.82,4225675
ARM,1977,5581598.89,4097755
ARM,1978,5775513.45,10087947
ARM,1979,5825089.38,95015297
ARM,1980,6056833.74,478825608
ARM,1981,5949389.41,2852650
ARM,1982,6064739.45,7888913
ARM,1983,6158341.2,185653
ARM,1984,6219738.8,2379000
ARM,1985,6708309.83,51252000
ARM,1986,6734097.02,1703651
ARM,1987,7020947.3,1050213
ARM,1988,7218121.9,96812000
ARM,1989,7074953.72,11147859
ARM,1990,6642549.18,8928511
ARM,1991,6440640.87,6183584
ARM,1992,5719931.63,44338
ARM,1993,2508264.53,378746
ARM,1994,2683496.48,1985001
ARM,1995,3360091.62,1191802
ARM,1996,2497343.84,1607171
ARM,1997,3246443.17,10597511
ARM,1998,3411071.87,2898950
ARM,1999,3033700.26,324100
ARM,2000,3491410,2210919
ARM,2001,3532700,13478423
ARM,2002,3076608,2720000
ARM,2003,3455562,5486319
ARM,2004,3691194,41462369
ARM,2005,4379830,5441613
ARM,2006,4405250,322550
ARM,2007,5107762,23198241
ARM,2008,5582114,513409
ARM,2009,4362330,1042383
ARM,2010,4260176,7679458
ARM,2011,4968876,928734
ARM,2012,5748252,718861
ARM,2013,5549428.33,3933908
ARM,2014,5581436.67,8973788
ARM,2015,5791730.01,85700
ARM,2016,5960812.77,3693980
ARM,2017,5656391.74,48032934
ABW,1961,645552.56,1946234
ABW,1962,708942.27,11965966
ABW,1963,679087.76,3666537
ABW,1964,660275.33,10604621
ABW,1965,592387.01,2531800
ABW,1966,553944.22,48387301
ABW,1967,682359.49,1238889
ABW,1968,634510.49,11062300
ABW,1969,830405.12,29012625
ABW,1970,928761.4,10569
ABW,1971,808320.97,2385946
ABW,1972,783783.02,30712000
ABW,1973,869461.36,9030355
ABW,1974,788077.16,2060339
ABW,1975,570711.82,86847
ABW,1976,1219127.14,61716
ABW,1977,636759.8,18797850
ABW,1978,542288.69,3105419
ABW,1979,568871.47,4516533
ABW,1980,585434.59,8248812
ABW,1981,557624.91,3481654
ABW,1982,623468.41,1795000
ABW,1983,320424.73,128838
ABW,1984,800141.65,2426857
ABW,1985,936531.75,3019224
ABW,1986,179536,2936477
ABW,1987,447008,3009062
ABW,1988,611888,64231
ABW,1989,648528,311947
ABW,1990,1637808,1616971
ABW,1991,1681776,7604328
ABW,1992,1461936,45176
ABW,1993,1593840,3183572
ABW,1994,1612160,1631764
ABW,1995,1667120,29966865
ABW,1996,1689104,2318248
ABW,1997,1744064,1773853
ABW,1998,1795360,68981
ABW,1999,1806352,891944
ABW,2000,2377936,4380068
ABW,2001,2407248,29531365
ABW,2002,2436560,7461634
ABW,2003,2561136,44288608
ABW,2004,2616096,2635126
ABW,2005,2718688,189242000
ABW,2006,2715024,9428906
ABW,2007,2821280,8476
ABW,2008,2656400,69946
ABW,2009,2627088,119559
ABW,2010,2506176,18423161
ABW,2011,2498848,3360104
ABW,2012,1348352,4178726
ABW,2013,861040,57032
ABW,2014,872032,9744781
ABW,2015,910361.29,5735044
ABW,2016,928030.61,1814135
ABW,2017,927865.82,138039
AUS,1961,90503896.51,21824425
AUS,1962,94823455.35,2145001
AUS,1963,100934264.5,57641
AUS,1964,108875766.1,11167000
AUS,1965,120852668.9,7223801
AUS,1966,120219302.1,4456687
AUS,1967,129144211.7,3026290
AUS,1968,134496899.7,9378113
AUS,1969,142123802.5,2585965
AUS,1970,147479768.2,5098890
AUS,1971,152629536.2,53741716
AUS,1972,157335545.3,8144340
AUS,1973,170827394.5,182887
AUS,1974,172189386.2,3478997
AUS,1975,175713926.1,8524224
AUS,1976,174074696.8,103069
AUS,1977,187604866.9,48900
AUS,1978,201820178.7,3957757
AUS,1979,204869575,81064571
AUS,1980,220531000.1,234586
AUS,1981,230132643.2,1608616
AUS,1982,233888646.4,19325000
AUS,1983,224785013.7,5789228
AUS,1984,236361192.4,8821858
AUS,1985,240987972.4,698355000
AUS,1986,239722218.6,4071411
AUS,1987,255850224.3,5643036
AUS,1988,260878795.5,18175185
AUS,1989,277485607.8,203753
AUS,1990,278424375.7,1539941
AUS,1991,279872363.9,7793262
AUS,1992,284912124.3,133148
AUS,1993,289234856.5,8298
AUS,1994,294014610.4,578625
AUS,1995,305409799.3,9727804
AUS,1996,312361210,75318337
AUS,1997,320794696.4,107583
AUS,1998,334684106.5,63926
AUS,1999,344063336.2,4722072
AUS,2000,350194581.8,3757132
AUS,2001,357668742.8,12221675
AUS,2002,362209093.8,5093854
AUS,2003,369725835.4,31609195
AUS,2004,383204944.7,1277086
AUS,2005,386515211.6,24397022
AUS,2006,392681873.2,4548543
AUS,2007,400415729.4,450542
AUS,2008,405048537.2,49230595
AUS,2009,408672631.7,524895
AUS,2010,406752772.7,54000000
AUS,2011,404246571.2,3870300
AUS,2012,407146057.1,7524472
AUS,2013,398163798.2,25479
AUS,2014,393464239.2,3735916
AUS,2015,402995453.4,641812
AUS,2016,413369923,270618
AUS,2017,413092654.5,8510429
AUT,1961,31824045.04,94123
AUT,1962,33864982.18,37600
AUT,1963,36949059.84,4730540
AUT,1964,38896435.74,637845
AUT,1965,38140552.25,2280048
AUT,1966,39208597.87,4252876
AUT,1967,39915571.57,4177637
AUT,1968,42297141.85,10119835
AUT,1969,44638408.14,97596733
AUT,1970,50631701.8,488848135
AUT,1971,52069169.65,2866550
AUT,1972,56071341.13,8122197
AUT,1973,60015780.7,188983
AUT,1974,57294511.82,2475000
AUT,1975,54214066.49,51675350
AUT,1976,58204280.17,1730738
AUT,1977,55994225.24,1102399
AUT,1978,57227135.14,97826000
AUT,1979,61322009.64,11511847
AUT,1980,52025653.9,9222692
AUT,1981,55833681.16,6331449
AUT,1982,53566102.34,45399
AUT,1983,51669101.98,423898
AUT,1984,54214958.36,2041229
AUT,1985,54367246.63,1217901
AUT,1986,53729521.52,1667825
AUT,1987,57374955.94,10849975
AUT,1988,52938383.04,2935200
AUT,1989,53697486.52,327750
AUT,1990,62292228.93,2240623
AUT,1991,65899677.65,13857649
AUT,1992,60431459.18,2774000
AUT,1993,60787739.13,5625164
AUT,1994,61190346.75,42771079
AUT,1995,64205950.22,5503752
AUT,1996,67673887.44,321250
AUT,1997,67453011.31,23717788
AUT,1998,67054364.04,521753
AUT,1999,65621004.96,1074514
AUT,2000,66261743.06,7857104
AUT,2001,70390857.43,956799
AUT,2002,72146538.21,736381
AUT,2003,77764249.22,4032371
AUT,2004,78052545.98,9253842
AUT,2005,79366679.88,88100
AUT,2006,76688464.51,3802803
AUT,2007,74032117.13,49066760
AUT,2008,73806271.05,2006481
AUT,2009,67483059.72,12127120
AUT,2010,72383144.13,3694339
AUT,2011,70115670.43,10783967
AUT,2012,67661399.55,5592
AUT,2013,68001230.43,2585400
AUT,2014,64253326.18,608889
AUT,2015,66703987.93,49627623
AUT,2016,67402082.59,1276331
AUT,2017,69941755.62,11383373
AZE,1961,24828176.7,29958688
AZE,1962,26058100.18,10799
AZE,1963,27945598.34,2434223
AZE,1964,29720143.06,31139450
AZE,1965,31527243.99,9035365
AZE,1966,33294285.07,2115567
AZE,1967,34814003.2,90139
AZE,1968,35792041.02,67566
AZE,1969,37275120.47,18919126
AZE,1970,39206192.88,3164263
AZE,1971,41613670.47,4677298
AZE,1972,43792020.07,8503994
AZE,1973,45651011.01,3580239
AZE,1974,47399431.95,1841600
AZE,1975,49834007.78,132759
AZE,1976,51751491.6,2466667
AZE,1977,53510853.94,3109563
AZE,1978,55346690.86,3001158
AZE,1979,55803009.41,3069739
AZE,1980,57998230.03,64277
AZE,1981,56900165.49,320270
AZE,1982,57975888.98,1632114
AZE,1983,58804953.49,7661354
AZE,1984,59332520.56,46322
AZE,1985,63989368.41,3246523
AZE,1986,64160540.86,1662073
AZE,1987,66861913.61,30881138
AZE,1988,68697236.04,2402477
AZE,1989,67254431.74,1833064
AZE,1990,63052952.43,71741
AZE,1991,60800253.65,902613
AZE,1992,56175802.12,4461114
AZE,1993,48408341.95,30244261
AZE,1994,41946559.46,7719104
AZE,1995,33311115.77,44796964
AZE,1996,31241610.46,2665388
AZE,1997,29803859.9,191889000
AZE,1998,31665041.51,9762816
AZE,1999,28570228.23,8646
AZE,2000,29506320,72115
AZE,2001,28792679.66,123342
AZE,2002,29641849.5,18896307
AZE,2003,30626721.45,3463213
AZE,2004,32078155.38,4322861
AZE,2005,34286420,57360
AZE,2006,39108540,9956320
AZE,2007,30458270,5770570
AZE,2008,35450600,1864791
AZE,2009,31856630,149857
AZE,2010,30632888,22159650
AZE,2011,33396618,2211319
AZE,2012,35496946,58698
AZE,2013,35579960.99,11388000
AZE,2014,37414423.24,7270889
AZE,2015,40241429.05,4592609
AZE,2016,39688284.55,3094379
AZE,2017,38209717.67,9463667
BHS,1961,545936,2632356
BHS,1962,725472,5174870
BHS,1963,707152,55385112
BHS,1964,1084544,8204168
BHS,1965,1315376,187431
BHS,1966,1091872,3535643
BHS,1967,1700996.42,8610000
BHS,1968,1627716.42,106119
BHS,1969,1740765.53,50100
BHS,1970,2568770.1,4038872
BHS,1971,6723746.1,83373530
BHS,1972,6481298.07,235413
BHS,1973,7862744.93,1639706
BHS,1974,7379750.68,19678000
BHS,1975,8246118.77,5856472
BHS,1976,6457396,8989621
BHS,1977,9708688.51,715185000
BHS,1978,6597044.06,4226844
BHS,1979,6915652.51,5773543
BHS,1980,7972124.91,18725245
BHS,1981,2798439.94,207424
BHS,1982,2258485.42,1592841
BHS,1983,2014373.66,7958169
BHS,1984,1853984,135266
BHS,1985,1509568,8369
BHS,1986,1410640,580966
BHS,1987,1421632,9779358
BHS,1988,1538880,75963695
BHS,1989,1945584,114963
BHS,1990,1949248,65038
BHS,1991,1780704,4759012
BHS,1992,1791696,3877765
BHS,1993,1700096,12550885
BHS,1994,1685440,5243977
BHS,1995,1681776,31954292
BHS,1996,1667120,1294566
BHS,1997,1363008,25013626
BHS,1998,1678112,4563732
BHS,1999,1674448,463968
BHS,2000,1667120,49818028
BHS,2001,1568192,533361
BHS,2002,1575520,54348050
BHS,2003,1516896,3921600
BHS,2004,1722080,7739473
BHS,2005,1740400,26073
BHS,2006,1663456,3801705
BHS,2007,1689104,649790
BHS,2008,1494912,276300
BHS,2009,1641472,8550333
BHS,2010,1652464,94636
BHS,2011,1864976,39200
BHS,2012,1967568,4869716
BHS,2013,2799296,651868
BHS,2014,2414576,2346015
BHS,2015,2516529.39,4280923
BHS,2016,2565305.4,4258732
BHS,2017,2564350.48,10147935
BHR,1961,1769712,100267062
BHR,1962,1590176,499123324
BHR,1963,1194464,2877300
BHR,1964,1597504,8375790
BHR,1965,1227440,192286
BHR,1966,648528,2563000
BHR,1967,1003936,52112350
BHR,1968,1102864,1756511
BHR,1969,1271408,1173606
BHR,1970,2590448,98883000
BHR,1971,3037456,11841920
BHR,1972,3678656,9530173
BHR,1973,5517984,6467197
BHR,1974,5400736,46429
BHR,1975,5748816,472037
BHR,1976,6569552,2092375
BHR,1977,7463568,1245102
BHR,1978,7760352,1733306
BHR,1979,8126752,11110820
BHR,1980,7881264,2971450
BHR,1981,8518800,331500
BHR,1982,9830512,2265919
BHR,1983,8222016,14230163
BHR,1984,9200304,2825000
BHR,1985,10185920,5769218
BHR,1986,11002992,44123853
BHR,1987,11420688,5568484
BHR,1988,12142562.28,318800
BHR,1989,11716745.85,24259359
BHR,1990,12405381.15,526327
BHR,1991,11855329.08,1107124
BHR,1992,10873843.51,8039215
BHR,1993,14609781.84,985910
BHR,1994,14755641.13,753000
BHR,1995,14787087.46,4134460
BHR,1996,15589624.52,9526558
BHR,1997,17287730.73,90500
BHR,1998,18365542.27,3914117
BHR,1999,17988113.31,50127921
BHR,2000,18617914.65,2068381
BHR,2001,13905337.45,12294732
BHR,2002,15677178.19,3723168
BHR,2003,16437202.57,10972912
BHR,2004,17439106.33,5856
BHR,2005,19132508.94,2628400
BHR,2006,18756920.19,625009
BHR,2007,26770051.89,50917975
BHR,2008,29682446.87,1314677
BHR,2009,28097529.42,11711392
BHR,2010,29074829.99,30909988
BHR,2011,28438830.2,11003
BHR,2012,26448224.54,2485437
BHR,2013,31083889.86,31444950
BHR,2014,31088952.53,8998595
BHR,2015,32846928.17,2172306
BHR,2016,34265093.36,93438
BHR,2017,34455693.49,73633
BGD,1961,2290409.29,19031576
BGD,1962,2516755.89,3235531
BGD,1963,2893241.42,4843635
BGD,1964,2974611.98,8770097
BGD,1965,3121305.4,3682876
BGD,1966,3176312.75,1886900
BGD,1967,3371140.76,136816
BGD,1968,3865663.09,2508219
BGD,1969,3749327.19,3201313
BGD,1970,3803196.7,3068459
BGD,1971,3606066.28,3133150
BGD,1972,3506358.85,64892
BGD,1973,4550569.14,328936
BGD,1974,4656587.41,1649160
BGD,1975,4865108.53,7733853
BGD,1976,5564097.96,47500
BGD,1977,5802615.89,3309586
BGD,1978,6005382.15,1708630
BGD,1979,6634031.85,31822660
BGD,1980,7620953.54,2487976
BGD,1981,7911830.08,1892599
BGD,1982,8577660.36,74345
BGD,1983,8213791.78,911737
BGD,1984,9100756.08,4547941
BGD,1985,10211194.66,30972994
BGD,1986,11433743.74,7986066
BGD,1987,11830335.71,45264548
BGD,1988,13510323.69,2694536
BGD,1989,13416309.95,194303000
BGD,1990,15489962.47,10116870
BGD,1991,15902559.19,8830
BGD,1992,17708789.25,74270
BGD,1993,17367915.32,127054
BGD,1994,18927975.9,19384841
BGD,1995,22771386.67,3570464
BGD,1996,23949642.08,4471177
BGD,1997,24948031.93,57715
BGD,1998,23911114.73,10174836
BGD,1999,25017429.09,5781214
BGD,2000,27504891.51,1914573
BGD,2001,31943866.38,159976
BGD,2002,33185370.29,22494035
BGD,2003,35140640.25,2276034
BGD,2004,37161862.21,59915
BGD,2005,38915897.88,11651000
BGD,2006,42955696.65,7322066
BGD,2007,43766440.57,4721523
BGD,2008,48307613.72,3170490
BGD,2009,52292608.83,9527807
BGD,2010,58281848.69,2682159
BGD,2011,61597468.63,5256363
BGD,2012,65602526.31,57157654
BGD,2013,67706514.62,8258057
BGD,2014,71145678.53,191780
BGD,2015,83500786.53,3586636
BGD,2016,85253607.89,8696496
BGD,2017,88057460.51,109347
BRB,1961,194192,51000
BRB,1962,260144,4122517
BRB,1963,190528,85696505
BRB,1964,179536,236088
BRB,1965,205184,1673019
BRB,1966,267472,20048000
BRB,1967,337088,5918002
BRB,1968,439680,9152844
BRB,1969,479984,735400000
BRB,1970,428688,4383728
BRB,1971,483648,5909882
BRB,1972,501968,19279740
BRB,1973,479984,211478
BRB,1974,490976,1645083
BRB,1975,567920,8115487
BRB,1976,531280,136682
BRB,1977,589904,8441
BRB,1978,630208,585309
BRB,1979,600896,9821040
BRB,1980,674176,76600311
BRB,1981,685168,122866
BRB,1982,644864,66311
BRB,1983,685168,4797381
BRB,1984,741332.72,3999796
BRB,1985,836277.58,12902627
BRB,1986,906074.88,5399422
BRB,1987,930495.22,32283194
BRB,1988,934586.25,1308597
BRB,1989,975947.35,25641044
BRB,1990,1060309.5,4580869
BRB,1991,1192105.13,476404
BRB,1992,966324.24,50330262
BRB,1993,1109835.97,543112
BRB,1994,741884.31,54648500
BRB,1995,822958.69,3966700
BRB,1996,842329.84,7941412
BRB,1997,888898.62,26633
BRB,1998,1121214.01,3870203
BRB,1999,1191216.12,658994
BRB,2000,1168034.46,283506
BRB,2001,1201291.93,8613651
BRB,2002,1203804.94,94934
BRB,2003,1241370.49,40500
BRB,2004,1266009.42,5013153
BRB,2005,1322333.83,664521
BRB,2006,1339292.45,2414803
BRB,2007,1334369.73,4310701
BRB,2008,1589006.38,4341318
BRB,2009,1589309.13,10178653
BRB,2010,1452631.84,103025426
BRB,2011,1504161.64,509631500
BRB,2012,1449892.49,2888800
BRB,2013,1429527,8651162
BRB,2014,1253510.21,195570
BRB,2015,1300876.97,2629000
BRB,2016,1324668.69,52519000
